ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	eventID
3079	FBgn0035772	Sh3beta	chr3L	-	7366441	7366516	7366161	7366210	7367558	7367984	3079	40	0	103	2	150	75	0.392977915314	0.641248040398	1.0	0.963	0.037	chr3L:-:7366161-7366210:7366441-7366516:7367558-7367984
2663	FBgn0260794	ctrip	chr3R	-	4810671	4810787	4801212	4801991	4811982	4812096	2663	40	67	38	81	191	75	0.393209493625	0.641372515273	0.19	0.156	0.034	chr3R:-:4801212-4801991:4810671-4810787:4811982-4812096
2470	FBgn0005536	Mbs	chr3L	+	16052754	16053560	16051958	16052150	16062130	16062243	2470	1494	0	1071	1	881	75	0.393926888231	0.642289004498	1.0	0.989	0.011	chr3L:+:16051958-16052150:16052754-16053560:16062130-16062243
3059	FBgn0010825	Gug	chr3L	+	8468866	8468923	8468543	8468704	8469409	8469493	3059	34	0	37	1	132	75	0.394954680846	0.643710667677	1.0	0.955	0.045	chr3L:+:8468543-8468704:8468866-8468923:8469409-8469493
4227	FBgn0052109	CG32109	chr3L	+	12745728	12745925	12745343	12745468	12745980	12746236	4227	515	0	290	1	272	75	0.395125118133	0.643734413369	1.0	0.988	0.012	chr3L:+:12745343-12745468:12745728-12745925:12745980-12746236
2331	FBgn0036454	CG17839	chr3L	+	14839217	14839307	14805562	14805629	14864836	14864930	2331	30	0	33	1	165	75	0.395288210141	0.643746178187	1.0	0.938	0.062	chr3L:+:14805562-14805629:14839217-14839307:14864836-14864930
15	FBgn0051999	CG31999	chr4	-	222540	222598	220143	220437	227675	227748	15	226	0	161	1	133	75	0.395683662414	0.643966691435	1.0	0.989	0.011	chr4:-:220143-220437:222540-222598:227675-227748
286	FBgn0261625	CG42708	chr2R	-	12673898	12673928	12673099	12673339	12674990	12675418	286	4	17	2	19	105	75	0.395891387301	0.643966691435	0.144	0.07	0.074	chr2R:-:12673099-12673339:12673898-12673928:12674990-12675418
4677	FBgn0036911	Fibp	chr3L	-	19817616	19817695	19817230	19817549	19817749	19817967	4677	113	0	74	1	154	75	0.395857463433	0.643966691435	1.0	0.973	0.027	chr3L:-:19817230-19817549:19817616-19817695:19817749-19817967
3909	FBgn0039461	CG5500	chr3R	+	26879478	26879836	26876629	26876755	26880084	26880459	3909	405	0	213	1	433	75	0.397008486285	0.645529546597	1.0	0.974	0.026	chr3R:+:26876629-26876755:26879478-26879836:26880084-26880459
5239	FBgn0264607	CaMKII	chr4	-	1043467	1043524	1038358	1038458	1045155	1045248	5239	73	3	65	1	132	75	0.397295398383	0.645741832083	0.933	0.974	-0.041	chr4:-:1038358-1038458:1043467-1043524:1045155-1045248
4584	FBgn0026379	Pten	chr2L	-	10260253	10260584	10259475	10259690	10260853	10261049	4584	995	1	921	3	406	75	0.397579013774	0.645948594369	0.995	0.983	0.012	chr2L:-:10259475-10259690:10260253-10260584:10260853-10261049
2950	FBgn0263197	Patronin	chr2R	-	17522852	17522960	17520645	17520928	17523499	17523571	2950	3	4	1	0	183	75	0.398759572662	0.646341065579	0.235	1.0	-0.765	chr2R:-:17520645-17520928:17522852-17522960:17523499-17523571
3053	FBgn0259228	C3G	chrX	-	6791767	6791891	6788460	6789051	6795448	6795578	3053	5	4	4	1	199	75	0.398121857076	0.646341065579	0.32	0.601	-0.281	chrX:-:6788460-6789051:6791767-6791891:6795448-6795578
3934	FBgn0038803	CG5191	chr3R	+	20566428	20566609	20560864	20561411	20570601	20570649	3934	57	7	45	3	256	75	0.398558378323	0.646341065579	0.705	0.815	-0.11	chr3R:+:20560864-20561411:20566428-20566609:20570601-20570649
4354	FBgn0038747	RhoGAP92B	chr3R	+	19910892	19911859	19905630	19905887	19912311	19913730	4354	2720	0	2237	2	1042	75	0.398746811149	0.646341065579	1.0	0.988	0.012	chr3R:+:19905630-19905887:19910892-19911859:19912311-19913730
713	FBgn0003435	sm	chr2R	-	19546011	19546059	19538029	19538211	19573987	19574066	713	0	1	3	2	123	75	0.398538972375	0.646341065579	0.0	0.478	-0.478	chr2R:-:19538029-19538211:19546011-19546059:19573987-19574066
891	FBgn0010309	pigeon	chr2L	+	19189181	19189328	19188875	19189100	19189445	19189938	891	3	20	3	9	222	75	0.398407719102	0.646341065579	0.048	0.101	-0.053	chr2L:+:19188875-19189100:19189181-19189328:19189445-19189938
3425	FBgn0000256	capu	chr2L	-	3886983	3887799	3884035	3884518	3893261	3893604	3425	1293	2	885	3	891	75	0.399578026605	0.647100086365	0.982	0.961	0.021	chr2L:-:3884035-3884518:3886983-3887799:3893261-3893604
3537	FBgn0265767	zyd	chrX	+	23029023	23029192	23028437	23028597	23030189	23030363	3537	5	1	6	0	244	75	0.399565914555	0.647100086365	0.606	1.0	-0.394	chrX:+:23028437-23028597:23029023-23029192:23030189-23030363
4010	FBgn0030724	Nipsnap	chrX	-	16073402	16073431	16073026	16073100	16073509	16073568	4010	15	1	14	0	104	75	0.399697898382	0.647100086365	0.915	1.0	-0.085	chrX:-:16073026-16073100:16073402-16073431:16073509-16073568
23	FBgn0013765	cnn	chr2R	-	13447131	13447328	13445546	13445590	13449218	13449400	23	475	0	315	1	272	75	0.400038349311	0.647397485366	1.0	0.989	0.011	chr2R:-:13445546-13445590:13447131-13447328:13449218-13449400
1466	FBgn0039897	CG1674	chr4	+	240644	240833	240313	240398	242460	242679	1466	462	3	139	0	264	75	0.400388054627	0.647478154952	0.978	1.0	-0.022	chr4:+:240313-240398:240644-240833:242460-242679
4093	FBgn0266084	Fhos	chr3L	+	8782547	8782657	8776996	8777317	8784998	8785057	4093	73	0	173	2	185	75	0.400401745217	0.647478154952	1.0	0.972	0.028	chr3L:+:8776996-8777317:8782547-8782657:8784998-8785057
967	FBgn0036461	Zip71B	chr3L	+	14994582	14994865	14992288	14992615	14996145	14996442	967	26	0	27	1	358	75	0.400661156097	0.64764406054	1.0	0.85	0.15	chr3L:+:14992288-14992615:14994582-14994865:14996145-14996442
697	FBgn0037332	Hcs	chr3R	+	5476305	5476318	5475462	5475800	5476540	5477547	697	2	3	1	0	88	75	0.400973592806	0.647895515762	0.362	1.0	-0.638	chr3R:+:5475462-5475800:5476305-5476318:5476540-5477547
987	FBgn0030505	NFAT	chrX	+	13652878	13653505	13649654	13650067	13654783	13655204	987	290	54	167	25	702	75	0.401233660289	0.648062188891	0.365	0.416	-0.051	chrX:+:13649654-13650067:13652878-13653505:13654783-13655204
1050	FBgn0005636	nvy	chr2R	+	24284827	24285074	24275733	24276131	24288024	24289349	1050	15	0	37	2	322	75	0.401752284634	0.648646182775	1.0	0.812	0.188	chr2R:+:24275733-24276131:24284827-24285074:24288024-24289349
2949	FBgn0263197	Patronin	chr2R	-	17522852	17522960	17520645	17520928	17524083	17524282	2949	3	7	1	7	183	75	0.401911830519	0.648650199314	0.149	0.055	0.094	chr2R:-:17520645-17520928:17522852-17522960:17524083-17524282
4760	FBgn0023407	B4	chr2L	-	13534906	13535026	13509466	13509792	13546910	13547161	4760	149	0	96	1	195	75	0.402171751312	0.648816145671	1.0	0.974	0.026	chr2L:-:13509466-13509792:13534906-13535026:13546910-13547161
87	FBgn0026401	Nipped-B	chr2R	-	4728432	4728551	4728008	4728124	4728813	4729017	87	392	0	502	2	194	75	0.40356367519	0.65080748869	1.0	0.99	0.01	chr2R:-:4728008-4728124:4728432-4728551:4728813-4729017
2686	FBgn0027055	CSN3	chr3L	-	20840224	20840401	20839765	20839897	20840472	20840667	2686	542	0	582	3	252	75	0.404683499825	0.651829837707	1.0	0.983	0.017	chr3L:-:20839765-20839897:20840224-20840401:20840472-20840667
333	FBgn0028956	mthl3	chr2R	-	17449110	17449202	17448532	17448825	17449264	17449459	333	25	94	10	53	167	75	0.405144598885	0.651829837707	0.107	0.078	0.029	chr2R:-:17448532-17448825:17449110-17449202:17449264-17449459
3536	FBgn0265767	zyd	chrX	+	23032519	23032600	23030666	23030853	23032745	23033249	3536	18	2	27	1	156	75	0.404559133683	0.651829837707	0.812	0.928	-0.116	chrX:+:23030666-23030853:23032519-23032600:23032745-23033249
3753	FBgn0033844	bbc	chr2R	-	13490739	13490871	13487973	13488132	13491434	13491593	3753	474	7	262	2	207	75	0.404935935159	0.651829837707	0.961	0.979	-0.018	chr2R:-:13487973-13488132:13490739-13490871:13491434-13491593
4246	FBgn0028993	scro	chr3L	+	24725823	24726292	24724161	24724430	24728296	24728508	4246	50	0	292	4	544	75	0.404485300974	0.651829837707	1.0	0.91	0.09	chr3L:+:24724161-24724430:24725823-24726292:24728296-24728508
4618	FBgn0040297	Nhe2	chr2L	+	21119752	21119952	21117870	21118134	21120059	21120180	4618	69	0	188	2	275	75	0.405078033127	0.651829837707	1.0	0.962	0.038	chr2L:+:21117870-21118134:21119752-21119952:21120059-21120180
3794	FBgn0259214	PMCA	chr4	-	330270	330339	328815	329428	342921	343060	3794	246	11	146	4	144	75	0.405648916683	0.652387081737	0.921	0.95	-0.029	chr4:-:328815-329428:330270-330339:342921-343060
2555	FBgn0004607	zfh2	chr4	+	515581	515631	503850	504138	524330	524512	2555	193	0	164	1	125	75	0.406119274167	0.652889296345	1.0	0.99	0.01	chr4:+:503850-504138:515581-515631:524330-524512
3668	FBgn0259111	Ndae1	chr2L	-	7234203	7234341	7230888	7231126	7234526	7234997	3668	3	0	6	2	213	75	0.406678831149	0.653026272413	1.0	0.514	0.486	chr2L:-:7230888-7231126:7234203-7234341:7234526-7234997
3994	FBgn0027561	CG18659	chr2R	-	9125550	9126066	9124743	9125220	9127418	9127877	3994	323	0	273	1	591	75	0.406407833982	0.653026272413	1.0	0.972	0.028	chr2R:-:9124743-9125220:9125550-9126066:9127418-9127877
4627	FBgn0015239	Hr78	chr3L	-	21496420	21496741	21495598	21495868	21497290	21497494	4627	566	3	280	3	396	75	0.406641483644	0.653026272413	0.973	0.946	0.027	chr3L:-:21495598-21495868:21496420-21496741:21497290-21497494
1707	FBgn0033159	Dscam1	chr2R	-	7359666	7359790	7348130	7348975	7361717	7361867	1707	10	0	40	3	199	75	0.407209411274	0.653391915083	1.0	0.834	0.166	chr2R:-:7348130-7348975:7359666-7359790:7361717-7361867
3902	FBgn0035793	CG7546	chr3L	+	7513522	7513621	7512785	7513392	7513817	7514354	3902	12	30	24	42	174	75	0.407298129978	0.653391915083	0.147	0.198	-0.051	chr3L:+:7512785-7513392:7513522-7513621:7513817-7514354
4424	FBgn0026869	Thd1	chr4	-	550753	551380	549713	549873	557442	557854	4424	1061	0	937	1	702	75	0.407381157709	0.653391915083	1.0	0.99	0.01	chr4:-:549713-549873:550753-551380:557442-557854
1578	FBgn0038842	hdly	chr3R	+	20927187	20927466	20926756	20926977	20928679	20928760	1578	436	0	172	1	354	75	0.407700482273	0.653650229731	1.0	0.973	0.027	chr3R:+:20926756-20926977:20927187-20927466:20928679-20928760
473	FBgn0266696	CG45186	chr3L	+	2442438	2442960	2439498	2439830	2443389	2443838	473	237	0	241	1	597	75	0.408541751917	0.654547953082	1.0	0.968	0.032	chr3L:+:2439498-2439830:2442438-2442960:2443389-2443838
4779	FBgn0037142	CG14562	chr3L	+	21948848	21948942	21947247	21948703	21949001	21949866	4779	34	0	40	1	169	75	0.408577390568	0.654547953082	1.0	0.947	0.053	chr3L:+:21947247-21948703:21948848-21948942:21949001-21949866
3047	FBgn0261574	kug	chr3L	+	20015057	20015320	20014826	20015001	20015377	20016107	3047	1024	0	1636	4	338	75	0.409218233353	0.655320396955	1.0	0.989	0.011	chr3L:+:20014826-20015001:20015057-20015320:20015377-20016107
3851	FBgn0058263	MFS17	chr2R	-	2553782	2553877	2494741	2495023	2565118	2565385	3851	391	1	86	1	170	75	0.409547888512	0.655594100603	0.994	0.974	0.02	chr2R:-:2494741-2495023:2553782-2553877:2565118-2565385
2630	FBgn0031883	Caper	chr2L	+	7034764	7034912	7032903	7033018	7035406	7035561	2630	30	81	13	48	223	75	0.410617639306	0.657051859874	0.111	0.083	0.028	chr2L:+:7032903-7033018:7034764-7034912:7035406-7035561
1161	FBgn0032465	CG12404	chr2L	-	12997812	12997923	12997461	12997646	12999726	12999761	1161	194	2	84	0	186	75	0.411639112283	0.657892620823	0.975	1.0	-0.025	chr2L:-:12997461-12997646:12997812-12997923:12999726-12999761
1648	FBgn0263199	Galk	chr3L	-	8985418	8985667	8985052	8985308	8985976	8986091	1648	167	2	162	4	324	75	0.411668067166	0.657892620823	0.951	0.904	0.047	chr3L:-:8985052-8985308:8985418-8985667:8985976-8986091
3401	FBgn0086901	cv-c	chr3R	-	14431973	14433205	14416433	14417033	14480641	14480912	3401	3804	0	4461	3	1307	75	0.411385390246	0.657892620823	1.0	0.988	0.012	chr3R:-:14416433-14417033:14431973-14433205:14480641-14480912
4275	FBgn0250788	beta-Spec	chrX	+	17667932	17668157	17667569	17667738	17668275	17668382	4275	19	65	13	62	300	75	0.411780248142	0.657892620823	0.068	0.05	0.018	chrX:+:17667569-17667738:17667932-17668157:17668275-17668382
3780	FBgn0259214	PMCA	chr4	-	331397	332002	328815	329428	342921	343060	3780	6701	11	3981	4	680	75	0.412045351271	0.658061601218	0.985	0.991	-0.006	chr4:-:328815-329428:331397-332002:342921-343060
2318	FBgn0250823	gish	chr3R	+	16293986	16294153	16292723	16292834	16296661	16296776	2318	840	7	1059	13	242	75	0.412705565317	0.658783302377	0.974	0.962	0.012	chr3R:+:16292723-16292834:16293986-16294153:16296661-16296776
3314	FBgn0263111	cac	chrX	-	11938920	11939121	11936691	11936843	11939694	11939858	3314	7	1	7	3	276	75	0.41281626793	0.658783302377	0.655	0.388	0.267	chrX:-:11936691-11936843:11938920-11939121:11939694-11939858
1494	FBgn0003721	Tm1	chr3R	+	15296590	15296708	15295112	15295246	15299276	15299347	1494	123	0	95	1	193	75	0.413863617327	0.660083315414	1.0	0.974	0.026	chr3R:+:15295112-15295246:15296590-15296708:15299276-15299347
2850	FBgn0005198	gig	chr3L	+	20138129	20138273	20135994	20138068	20138378	20138549	2850	76	0	83	1	219	75	0.413959213087	0.660083315414	1.0	0.966	0.034	chr3L:+:20135994-20138068:20138129-20138273:20138378-20138549
3523	FBgn0038341	AdamTS-A	chr3R	-	15446981	15447152	15446720	15446858	15447223	15447804	3523	53	1	44	0	246	75	0.414110380203	0.660083315414	0.942	1.0	-0.058	chr3R:-:15446720-15446858:15446981-15447152:15447223-15447804
4348	FBgn0000581	E(Pc)	chr2R	+	11455587	11455790	11455132	11455287	11456366	11456734	4348	181	0	138	1	278	75	0.41471830201	0.660542455573	1.0	0.974	0.026	chr2R:+:11455132-11455287:11455587-11455790:11456366-11456734
893	FBgn0004861	ph-p	chrX	-	2136016	2136210	2129978	2131726	2136455	2136622	893	194	0	136	1	269	75	0.414573812887	0.660542455573	1.0	0.974	0.026	chrX:-:2129978-2131726:2136016-2136210:2136455-2136622
1201	FBgn0031170	CG1718	chrX	-	21300150	21300435	21298345	21298934	21305529	21305743	1201	176	1	217	0	360	75	0.415707818299	0.660919556521	0.973	1.0	-0.027	chrX:-:21298345-21298934:21300150-21300435:21305529-21305743
1626	FBgn0005666	bt	chr4	+	733216	733564	731559	732233	733919	733964	1626	20	1	19	0	423	75	0.415518598765	0.660919556521	0.78	1.0	-0.22	chr4:+:731559-732233:733216-733564:733919-733964
2960	FBgn0263197	Patronin	chr2R	-	17523499	17523571	17521831	17521900	17524083	17524282	2960	0	3	5	20	147	75	0.415670359895	0.660919556521	0.0	0.113	-0.113	chr2R:-:17521831-17521900:17523499-17523571:17524083-17524282
3511	FBgn0035981	CG4452	chr3L	+	9368567	9368661	9368100	9368214	9368900	9369314	3511	152	1	43	1	169	75	0.41575520771	0.660919556521	0.985	0.95	0.035	chr3L:+:9368100-9368214:9368567-9368661:9368900-9369314
948	FBgn0039955	CG41099	chr3R	+	3864465	3864560	3849498	3850235	3864612	3865460	948	185	0	86	1	170	75	0.415149147633	0.660919556521	1.0	0.974	0.026	chr3R:+:3849498-3850235:3864465-3864560:3864612-3865460
217	FBgn0032456	MRP	chr2L	+	12736592	12736813	12726745	12727116	12737958	12738176	217	33	14	35	10	296	75	0.416454150168	0.661775929278	0.374	0.47	-0.096	chr2L:+:12726745-12727116:12736592-12736813:12737958-12738176
2992	FBgn0011656	Mef2	chr2R	-	9934318	9934377	9921609	9922003	9940744	9940953	2992	93	38	13	8	134	75	0.417090150323	0.662531661859	0.578	0.476	0.102	chr2R:-:9921609-9922003:9934318-9934377:9940744-9940953
1093	FBgn0031972	Wwox	chr2L	-	8000303	8000433	8000107	8000236	8003283	8003463	1093	217	21	78	5	205	75	0.418514077329	0.664027329761	0.791	0.851	-0.06	chr2L:-:8000107-8000236:8000303-8000433:8003283-8003463
4534	FBgn0083124	Uhg4	chr2R	+	9095577	9095629	9095272	9095339	9096149	9096202	4534	156	0	63	1	127	75	0.418243397094	0.664027329761	1.0	0.974	0.026	chr2R:+:9095272-9095339:9095577-9095629:9096149-9096202
476	FBgn0266696	CG45186	chr3L	+	2442435	2442960	2439498	2439830	2443389	2443838	476	252	0	258	1	600	75	0.418435936624	0.664027329761	1.0	0.97	0.03	chr3L:+:2439498-2439830:2442435-2442960:2443389-2443838
2571	FBgn0003386	Shaw	chr2L	+	3724883	3725196	3723635	3723764	3726678	3729145	2571	21	0	23	1	388	75	0.419142756941	0.664147048191	1.0	0.816	0.184	chr2L:+:3723635-3723764:3724883-3725196:3726678-3729145
3563	FBgn0259175	ome	chr3L	+	14746234	14746404	14745954	14746175	14746486	14746647	3563	71	1	58	0	245	75	0.41876545571	0.664147048191	0.956	1.0	-0.044	chr3L:+:14745954-14746175:14746234-14746404:14746486-14746647
4099	FBgn0039890	CG2316	chr4	-	189997	190061	188424	188523	193672	193829	4099	10	4	23	16	139	75	0.419232773519	0.664147048191	0.574	0.437	0.137	chr4:-:188424-188523:189997-190061:193672-193829
4943	FBgn0039214	puf	chr3R	-	24640449	24640632	24639823	24640223	24640698	24640969	4943	78	0	91	1	258	75	0.419180285729	0.664147048191	1.0	0.964	0.036	chr3R:-:24639823-24640223:24640449-24640632:24640698-24640969
2233	FBgn0264357	SNF4Agamma	chr3R	+	21157437	21157657	21156361	21156411	21173838	21175633	2233	355	0	148	1	295	75	0.419955944325	0.665023343566	1.0	0.974	0.026	chr3R:+:21156361-21156411:21157437-21157657:21173838-21175633
2914	FBgn0035539	slow	chr3L	+	4390449	4391221	4384441	4384627	4401899	4402156	2914	91	0	109	1	847	75	0.420107966916	0.665023343566	1.0	0.906	0.094	chr3L:+:4384441-4384627:4390449-4391221:4401899-4402156
2433	FBgn0030809	CG9086	chrX	-	16967494	16967861	16963702	16963720	16968509	16968679	2433	609	2	770	0	442	75	0.421014639065	0.666203241126	0.981	1.0	-0.019	chrX:-:16963702-16963720:16967494-16967861:16968509-16968679
2965	FBgn0263197	Patronin	chr2R	-	17534825	17535061	17531870	17532182	17535693	17535866	2965	279	0	424	2	311	75	0.421743764516	0.667101396956	1.0	0.981	0.019	chr2R:-:17531870-17532182:17534825-17535061:17535693-17535866
4013	FBgn0086200	CR42490	chr2L	+	18665675	18665914	18665131	18665286	18666352	18666628	4013	55	3	13	0	314	75	0.422204310385	0.667574196742	0.814	1.0	-0.186	chr2L:+:18665131-18665286:18665675-18665914:18666352-18666628
1123	FBgn0001624	dlg1	chrX	+	11400787	11400832	11399741	11399816	11405273	11405423	1123	188	60	108	28	120	75	0.422595784962	0.667937463411	0.662	0.707	-0.045	chrX:+:11399741-11399816:11400787-11400832:11405273-11405423
1203	FBgn0031170	CG1718	chrX	-	21299543	21299609	21298345	21298934	21305529	21305743	1203	35	1	28	0	141	75	0.423053645298	0.668149734256	0.949	1.0	-0.051	chrX:-:21298345-21298934:21299543-21299609:21305529-21305743
5221	FBgn0034180	Ehbp1	chr2R	-	17010886	17010976	17010262	17010535	17011153	17011548	5221	225	7	122	2	165	75	0.423047638053	0.668149734256	0.936	0.965	-0.029	chr2R:-:17010262-17010535:17010886-17010976:17011153-17011548
1728	FBgn0033159	Dscam1	chr2R	-	7368387	7368732	7361717	7361867	7377533	7377714	1728	341	0	563	2	420	75	0.423448748388	0.66826264075	1.0	0.98	0.02	chr2R:-:7361717-7361867:7368387-7368732:7377533-7377714
2061	FBgn0003371	sgg	chrX	+	2669633	2669753	2642753	2643732	2669912	2670103	2061	176	6	88	5	195	75	0.423310678222	0.66826264075	0.919	0.871	0.048	chrX:+:2642753-2643732:2669633-2669753:2669912-2670103
1995	FBgn0087007	bbg	chr3L	-	14533560	14533722	14510903	14513270	14536038	14536276	1995	116	2	39	0	237	75	0.425357992786	0.670581403559	0.948	1.0	-0.052	chr3L:-:14510903-14513270:14533560-14533722:14536038-14536276
209	FBgn0036926	CG7646	chr3L	+	19993264	19993322	19991886	19992042	19995373	19995502	209	120	0	70	1	133	75	0.42561044033	0.670581403559	1.0	0.975	0.025	chr3L:+:19991886-19992042:19993264-19993322:19995373-19995502
2729	FBgn0259685	crb	chr3R	+	24307353	24307674	24305890	24306883	24308195	24308728	2729	149	2	203	1	396	75	0.425418520612	0.670581403559	0.934	0.975	-0.041	chr3R:+:24305890-24306883:24307353-24307674:24308195-24308728
5192	FBgn0052017	CG32017	chr4	-	1143448	1143565	1140959	1141367	1143626	1143868	5192	25	0	73	2	192	75	0.425346194905	0.670581403559	1.0	0.934	0.066	chr4:-:1140959-1141367:1143448-1143565:1143626-1143868
639	FBgn0086442	mib2	chr2L	+	19037803	19037971	19035760	19035865	19038084	19038754	639	361	0	315	1	243	75	0.425729888652	0.670581403559	1.0	0.99	0.01	chr2L:+:19035760-19035865:19037803-19037971:19038084-19038754
2509	FBgn0083962	CG34126	chr2L	+	4989389	4989410	4988733	4988848	4990307	4990450	2509	52	2	71	1	96	75	0.426694946283	0.671845264258	0.953	0.982	-0.029	chr2L:+:4988733-4988848:4989389-4989410:4990307-4990450
4011	FBgn0030724	Nipsnap	chrX	-	16073026	16073100	16071720	16071900	16073402	16073568	4011	278	0	204	2	149	75	0.426968587053	0.672019917884	1.0	0.981	0.019	chrX:-:16071720-16071900:16073026-16073100:16073402-16073568
691	FBgn0028980	tan	chr3L	+	6055576	6055663	6055135	6055419	6055716	6056839	691	121	0	85	1	162	75	0.42758164976	0.672728462289	1.0	0.975	0.025	chr3L:+:6055135-6055419:6055576-6055663:6055716-6056839
178	FBgn0033236	CG14764	chr2R	-	7947604	7948520	7942042	7942888	7953901	7954311	178	960	0	525	1	991	75	0.4283528949	0.673172547921	1.0	0.975	0.025	chr2R:-:7942042-7942888:7947604-7948520:7953901-7954311
1797	FBgn0002567	ltd	chr2R	-	9185216	9185924	9178829	9179225	9186115	9186342	1797	20	1	19	0	783	75	0.428199363946	0.673172547921	0.657	1.0	-0.343	chr2R:-:9178829-9179225:9185216-9185924:9186115-9186342
2869	FBgn0005777	PpD3	chr3R	+	9748077	9748401	9747874	9747930	9748909	9749060	2869	1461	0	816	3	399	75	0.42804420954	0.673172547921	1.0	0.981	0.019	chr3R:+:9747874-9747930:9748077-9748401:9748909-9749060
